1656633600000,19942.21000000,20699.99000000,19658.97000000,20491.03000000,7279.47579000,1656635399999,145615709.42360320,85501,3915.92731000,78436635.14180450,0
1656635400000,20491.03000000,20918.35000000,20259.24000000,20295.08000000,7822.80378000,1656637199999,160512259.25501960,97554,3953.10607000,81146850.76478240,0
1656637200000,20295.09000000,20447.27000000,20260.00000000,20390.00000000,2931.42528000,1656638999999,59628902.52723130,38649,1546.15527000,31450893.26067420,0
1656639000000,20390.00000000,20475.15000000,20285.89000000,20416.46000000,2310.72685000,1656640799999,47120650.61280800,29422,1198.41026000,24433028.35249880,0
1656640800000,20416.45000000,20552.29000000,20353.35000000,20392.01000000,1946.11616000,1656642599999,39773794.46516550,26825,974.45005000,19912524.56148390,0
1656642600000,20392.00000000,20397.36000000,20269.95000000,20300.69000000,1722.80611000,1656644399999,35011226.61649010,26199,824.92826000,16761773.24117710,0
1656644400000,20300.68000000,20309.55000000,20084.30000000,20132.93000000,2559.29598000,1656646199999,51668429.17536710,35675,1216.20939000,24549441.21139930,0
1656646200000,20132.94000000,20170.55000000,19688.00000000,19730.76000000,4011.59167000,1656647999999,79934453.11276880,50792,1847.98149000,36804408.22036290,0
1656648000000,19730.77000000,19750.00000000,19524.46000000,19562.43000000,3525.51860000,1656649799999,69140680.49073240,44573,1723.04288000,33785332.70482350,0
1656649800000,19562.43000000,19773.71000000,19366.89000000,19409.23000000,3808.59952000,1656651599999,74506353.66206550,49740,1865.64588000,36503809.49024830,0
1656651600000,19409.23000000,19579.43000000,19315.91000000,19468.32000000,2722.23081000,1656653399999,52902288.64162890,32905,1398.05409000,27168090.82310340,0
1656653400000,19468.33000000,19529.63000000,19377.12000000,19465.37000000,1730.83501000,1656655199999,33674828.29282470,24499,895.37876000,17418244.13679030,0
1656655200000,19465.37000000,19492.00000000,19361.55000000,19432.86000000,1797.31884000,1656656999999,34904958.57001660,23963,978.15173000,18995851.07143410,0
1656657000000,19432.85000000,19479.99000000,19368.20000000,19401.67000000,1494.83158000,1656658799999,29029304.54602220,20720,744.45086000,14456449.91506120,0
1656658800000,19401.66000000,19567.62000000,19337.00000000,19508.73000000,2143.83278000,1656660599999,41674295.74269810,30717,1118.49273000,21742989.81974920,0
1656660600000,19508.73000000,19669.42000000,19504.97000000,19579.11000000,2506.86078000,1656662399999,49123698.76611960,34514,1257.61811000,24639529.49535570,0
1656662400000,19579.11000000,19821.28000000,19476.48000000,19659.17000000,2948.23664000,1656664199999,57956285.74095100,38564,1518.43504000,29849592.58239780,0
1656664200000,19659.17000000,19690.74000000,19502.35000000,19524.57000000,1617.44833000,1656665999999,31705538.69481860,24137,771.52922000,15122154.22104470,0
1656666000000,19524.56000000,19561.87000000,19429.17000000,19484.29000000,1777.22945000,1656667799999,34668383.91753510,26159,926.33293000,18070338.11970930,0
1656667800000,19484.29000000,19496.48000000,19371.55000000,19424.45000000,1936.60483000,1656669599999,37643424.96025870,30769,1020.30224000,19827907.72279590,0
1656669600000,19424.45000000,19496.80000000,19344.00000000,19426.64000000,1610.29264000,1656671399999,31288158.26345630,25787,855.11235000,16614177.68885930,0
1656671400000,19426.64000000,19448.69000000,19000.00000000,19070.56000000,4395.40052000,1656673199999,84245542.97276540,58774,1999.14897000,38312065.96373830,0
1656673200000,19070.57000000,19200.00000000,18975.00000000,19177.53000000,2626.54183000,1656674999999,50212708.31060100,38680,1274.10753000,24361966.81212170,0
1656675000000,19177.52000000,19226.68000000,19136.21000000,19191.03000000,1522.00827000,1656676799999,29176858.87253490,25556,697.60242000,13371170.34469760,0
1656676800000,19191.02000000,19294.14000000,19130.21000000,19231.02000000,1708.37449000,1656678599999,32811899.40314600,41318,864.09723000,16596988.50630500,0
1656678600000,19231.02000000,19346.92000000,19218.44000000,19288.12000000,1721.93809000,1656680399999,33217507.67924240,43144,842.14110000,16243723.37578670,0
1656680400000,19288.12000000,19394.25000000,19247.13000000,19305.38000000,1985.41097000,1656682199999,38355613.53036330,46583,942.03996000,18199866.84526390,0
1656682200000,19305.38000000,19669.22000000,19208.64000000,19450.24000000,5457.67411000,1656683999999,106176469.55413560,77027,2866.62154000,55779414.31054570,0
1656684000000,19450.24000000,19535.71000000,19320.38000000,19342.07000000,4029.72698000,1656685799999,78210172.32239820,62235,2116.75431000,41085950.57258090,0
1656685800000,19342.07000000,19450.56000000,19290.35000000,19408.92000000,2069.24234000,1656687599999,40071414.49767020,44168,961.86954000,18628590.04333440,0
1656687600000,19408.91000000,19483.41000000,19320.00000000,19403.06000000,2034.42411000,1656689399999,39503901.40138780,43724,1097.56592000,21314155.83679050,0
1656689400000,19403.07000000,19439.27000000,19212.62000000,19290.94000000,2375.69184000,1656691199999,45927238.72140200,36335,1084.73699000,20970285.54855640,0
1656691200000,19290.95000000,19435.62000000,19253.01000000,19404.90000000,1769.21033000,1656692999999,34229874.11925430,29285,902.88417000,17467086.49659280,0
1656693000000,19404.90000000,19465.00000000,19343.96000000,19347.96000000,1422.17290000,1656694799999,27591814.40009520,25721,731.15273000,14184310.17726440,0
1656694800000,19347.97000000,19439.67000000,19323.72000000,19392.13000000,1281.85384000,1656696599999,24846197.46718040,24172,630.02587000,12209603.84447730,0
1656696600000,19392.14000000,19530.00000000,19350.89000000,19487.94000000,1908.82894000,1656698399999,37154967.09437010,26374,1055.45072000,20542723.76262500,0
1656698400000,19487.93000000,19544.52000000,19450.22000000,19488.49000000,1283.10109000,1656700199999,25007789.15689980,20363,649.24651000,12653222.09722350,0
1656700200000,19491.37000000,19535.95000000,19390.51000000,19440.28000000,1152.61330000,1656701999999,22438251.57629970,19420,571.53236000,11124462.78688560,0
1656702000000,19440.28000000,19442.85000000,19279.03000000,19314.89000000,1360.04511000,1656703799999,26323141.77185940,22872,682.08192000,13201283.72807370,0
1656703800000,19314.90000000,19393.03000000,19282.92000000,19390.17000000,1202.40541000,1656705599999,23252476.22437590,19583,598.47765000,11572492.75678530,0
1656705600000,19390.17000000,19686.71000000,19349.29000000,19597.33000000,2207.29666000,1656707399999,43127339.12037600,31195,1186.02600000,23174266.08550290,0
1656707400000,19597.33000000,19601.65000000,19414.87000000,19431.77000000,1608.32320000,1656709199999,31363089.85093210,24344,818.17801000,15953492.03782050,0
1656709200000,19431.78000000,19522.55000000,19430.79000000,19439.20000000,790.22250000,1656710999999,15384264.52062650,16527,403.87164000,7862487.67950590,0
1656711000000,19439.20000000,19499.00000000,19336.63000000,19397.02000000,582.46872000,1656712799999,11310795.62648360,17294,282.16174000,5478639.99903810,0
1656712800000,19397.03000000,19416.67000000,19341.11000000,19373.32000000,1013.31264000,1656714599999,19630121.21191920,17774,535.45815000,10371804.40189770,0
1656714600000,19373.31000000,19415.25000000,19290.00000000,19300.62000000,1192.06755000,1656716399999,23087645.90312040,18546,598.89145000,11599036.33629520,0
1656716400000,19300.62000000,19461.53000000,19289.63000000,19415.85000000,1329.36672000,1656718199999,25754181.00397120,18004,726.39634000,14069133.70912880,0
1656718200000,19415.85000000,19445.45000000,19221.03000000,19279.80000000,1610.79105000,1656719999999,31121468.17853690,21681,749.38214000,14474175.35213260,0
1656720000000,19279.80000000,19387.44000000,19211.92000000,19313.33000000,1963.23779000,1656721799999,37900524.43653240,31520,1014.95680000,19592793.61816040,0
1656721800000,19313.33000000,19342.78000000,19157.58000000,19179.58000000,1798.53073000,1656723599999,34656960.17329440,27167,889.85843000,17150689.03950110,0
1656723600000,19179.58000000,19271.31000000,19144.29000000,19264.60000000,1408.99376000,1656725399999,27073180.59018230,20940,718.80194000,13809318.30086210,0
1656725400000,19265.54000000,19295.02000000,19215.85000000,19229.98000000,822.98649000,1656727199999,15849835.86634640,14532,377.59705000,7272858.89939800,0
1656727200000,19229.97000000,19283.39000000,19203.51000000,19220.67000000,1170.73126000,1656728999999,22527448.82950130,18395,595.66177000,11461221.32058350,0
1656729000000,19220.66000000,19225.26000000,19110.00000000,19197.58000000,1534.89386000,1656730799999,29434469.70599660,22133,750.39901000,14388543.53968060,0
1656730800000,19197.58000000,19226.99000000,19151.51000000,19153.19000000,815.01863000,1656732599999,15637416.77760840,13417,404.01123000,7750651.19992040,0
1656732600000,19153.19000000,19157.13000000,19063.52000000,19130.90000000,1540.99695000,1656734399999,29444357.51209640,21178,772.88266000,14767001.15583190,0
1656734400000,19130.90000000,19200.00000000,19113.00000000,19185.19000000,1027.41714000,1656736199999,19684193.71627770,14697,511.90148000,9806332.55084870,0
1656736200000,19185.20000000,19236.82000000,19180.78000000,19195.88000000,897.56292000,1656737999999,17239736.61453520,13066,435.53743000,8365113.79138690,0
1656738000000,19195.88000000,19299.00000000,19177.53000000,19252.18000000,823.82861000,1656739799999,15848374.50927850,13839,433.16641000,8332534.63849250,0
1656739800000,19252.18000000,19274.85000000,19205.69000000,19238.26000000,631.12365000,1656741599999,12144622.80952460,10275,324.70571000,6247702.40276810,0
1656741600000,19238.26000000,19283.16000000,19235.39000000,19235.39000000,552.16756000,1656743399999,10633842.44386090,10363,278.33883000,5360205.50038850,0
1656743400000,19235.40000000,19264.00000000,19188.28000000,19216.69000000,553.49885000,1656745199999,10639172.26991450,11060,290.37609000,5581961.85909940,0
1656745200000,19216.69000000,19273.62000000,19210.24000000,19225.02000000,547.99584000,1656746999999,10542824.83810540,12083,269.26444000,5179996.66286800,0
1656747000000,19225.02000000,19239.21000000,19112.51000000,19126.81000000,1075.04476000,1656748799999,20608482.66374570,18548,490.73022000,9406946.08086550,0
1656748800000,19126.81000000,19195.60000000,19120.01000000,19188.34000000,738.11305000,1656750599999,14140781.30239260,15602,401.15547000,7685015.36233480,0
1656750600000,19188.34000000,19190.00000000,19082.69000000,19113.83000000,1011.26733000,1656752399999,19343722.02233010,24292,504.17172000,9643252.31129060,0
1656752400000,19113.84000000,19163.00000000,18977.01000000,19037.61000000,1877.11857000,1656754199999,35791113.32453880,28327,787.17567000,15014094.99545680,0
1656754200000,19037.62000000,19185.20000000,19030.48000000,19170.15000000,1212.05876000,1656755999999,23154928.37798530,20331,681.08154000,13010479.43205100,0
1656756000000,19170.14000000,19198.48000000,19137.28000000,19156.36000000,793.52288000,1656757799999,15210269.90482140,14760,429.59855000,8234250.15588610,0
1656757800000,19156.37000000,19285.01000000,19134.10000000,19240.34000000,1352.97464000,1656759599999,26018548.13033080,20460,811.14019000,15598141.62572680,0
1656759600000,19240.34000000,19270.90000000,19210.42000000,19240.84000000,1083.03647000,1656761399999,20830790.92565370,14637,700.88579000,13480645.46838500,0
1656761400000,19240.83000000,19253.52000000,19160.33000000,19195.21000000,686.45833000,1656763199999,13178556.76977720,14251,318.19413000,6108312.99218460,0
